user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings
GCF_008727315.1_ASM872731v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	GCF_000254135.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.67	0.92	GCF_000254135.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.67	0.92	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 93.91, 0.89; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 92.21, 0.9; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 85.82, 0.81; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 83.92, 0.78; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.74, 0.8; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 81.61, 0.8; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.2, 0.44; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 79.12, 0.44; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.1, 0.46; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.99, 0.45; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 78.94, 0.41; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.88, 0.47; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.73, 0.42; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.7, 0.52; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.68, 0.5; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.62, 0.41; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.55, 0.43; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.51, 0.5; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.1, 0.46; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.1, 0.52; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.05, 0.24	94.74	11	N/A	N/A
GCF_001865495.1_ASM186549v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	GCF_000254135.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.67	0.93	GCF_000254135.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.67	0.93	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 93.87, 0.9; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 92.1, 0.91; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 86.06, 0.79; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 84.33, 0.78; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.9, 0.79; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 81.67, 0.8; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.17, 0.45; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.01, 0.45; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.94, 0.46; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.92, 0.39; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.76, 0.49; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.76, 0.45; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.73, 0.41; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.72, 0.49; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 78.69, 0.41; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.49, 0.48; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.44, 0.42; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.34, 0.42; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.25, 0.55; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.18, 0.44; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.05, 0.22	94.72	11	N/A	N/A
GCF_009730395.1_ASM973039v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	GCF_000254135.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.78	0.91	GCF_000254135.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.78	0.91	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 93.87, 0.91; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 92.25, 0.92; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 85.75, 0.79; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.96, 0.77; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 83.9, 0.78; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 81.6, 0.79; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.29, 0.45; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 79.16, 0.46; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 79.09, 0.47; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.05, 0.43; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 79.03, 0.44; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.88, 0.43; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.81, 0.49; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.81, 0.41; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 78.66, 0.4; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.61, 0.49; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.59, 0.41; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.39, 0.42; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.17, 0.44; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.08, 0.53; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.19, 0.22	94.76	11	N/A	N/A
GCF_001865515.1_ASM186551v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	GCF_000254135.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.81	0.92	GCF_000254135.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.81	0.92	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 93.84, 0.82; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 92.14, 0.93; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 85.72, 0.75; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 83.94, 0.75; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.86, 0.8; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 81.6, 0.78; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.39, 0.46; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.09, 0.45; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 79.01, 0.41; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.92, 0.45; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.88, 0.44; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.87, 0.45; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.75, 0.4; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.74, 0.48; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 78.66, 0.4; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.54, 0.49; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.51, 0.38; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.39, 0.42; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.24, 0.45; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.18, 0.52; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.21, 0.22	94.76	11	N/A	Genome has more than 10.0% of markers with multiple hits
GCF_000494775.2_ASM49477v2_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	GCF_000254135.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.83	0.91	GCF_000254135.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.83	0.91	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 93.91, 0.89; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 92.26, 0.91; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 85.78, 0.79; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.93, 0.77; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 83.8, 0.79; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 81.53, 0.79; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.13, 0.46; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.12, 0.43; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 79.03, 0.42; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.89, 0.42; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.83, 0.41; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.83, 0.45; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.82, 0.51; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 78.78, 0.39; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.75, 0.48; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.71, 0.42; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.64, 0.48; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.53, 0.39; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 77.96, 0.51; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 77.95, 0.45; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.46, 0.21	94.76	11	N/A	N/A
GCF_008727375.1_ASM872737v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	GCF_000254135.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.77	0.9	GCF_000254135.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.77	0.9	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 93.87, 0.87; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 92.15, 0.91; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 85.93, 0.79; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 84.04, 0.79; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 84.02, 0.78; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 81.56, 0.78; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.18, 0.45; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.11, 0.45; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 79.05, 0.41; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 79.0, 0.43; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.9, 0.45; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.86, 0.48; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 78.83, 0.4; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.78, 0.48; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.74, 0.48; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.72, 0.51; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.53, 0.43; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.44, 0.42; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.42, 0.45; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.28, 0.51; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.26, 0.21	91.83	11	N/A	N/A
GCF_003030205.1_ASM303020v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	GCF_000254135.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.84	0.95	GCF_000254135.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.84	0.95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 93.5, 0.87; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 92.2, 0.9; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 86.28, 0.79; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 84.13, 0.8; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.69, 0.79; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 81.65, 0.8; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 79.05, 0.41; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.03, 0.46; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.03, 0.44; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.95, 0.45; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.87, 0.41; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.84, 0.46; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.82, 0.51; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.81, 0.46; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 78.69, 0.43; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.61, 0.4; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.57, 0.48; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.46, 0.5; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.45, 0.4; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.4, 0.44; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.03, 0.23	94.74	11	N/A	N/A
GCF_001865475.1_ASM186547v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	GCF_000254135.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.86	0.92	GCF_000254135.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.86	0.92	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 94.0, 0.89; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 92.14, 0.9; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 85.77, 0.78; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 84.17, 0.79; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.99, 0.76; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 81.63, 0.77; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.2, 0.44; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 78.97, 0.43; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.97, 0.41; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.96, 0.44; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 78.92, 0.39; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.89, 0.45; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.84, 0.42; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.83, 0.47; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.72, 0.49; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.62, 0.47; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.53, 0.41; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.47, 0.54; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.26, 0.42; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.24, 0.44; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.21, 0.23	93.61	11	N/A	N/A
GCF_001865455.1_ASM186545v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	GCF_000254135.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.91	0.92	GCF_000254135.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.91	0.92	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 94.03, 0.88; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 92.16, 0.91; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 85.78, 0.78; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 84.3, 0.82; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.91, 0.78; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 81.57, 0.78; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.18, 0.45; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.15, 0.44; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 79.05, 0.41; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.9, 0.45; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 78.86, 0.41; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.85, 0.44; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.81, 0.47; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.77, 0.48; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.76, 0.42; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.59, 0.47; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.56, 0.4; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.4, 0.4; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.39, 0.54; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.22, 0.47; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.05, 0.22	94.76	11	N/A	N/A
GCF_001865555.1_ASM186555v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	GCF_000254135.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.89	0.92	GCF_000254135.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.89	0.92	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 94.03, 0.88; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 92.22, 0.9; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 85.76, 0.78; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 84.23, 0.81; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.94, 0.77; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 81.63, 0.77; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.15, 0.46; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.13, 0.44; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.94, 0.41; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.91, 0.44; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.88, 0.46; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 78.88, 0.4; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.77, 0.48; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.74, 0.49; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.72, 0.41; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.5, 0.48; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.44, 0.54; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.4, 0.41; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.29, 0.4; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.11, 0.46; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.13, 0.22	94.76	11	N/A	N/A
GCF_000465235.1_ASM46523v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	GCF_000254135.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.72	0.92	GCF_000254135.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.72	0.92	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 94.08, 0.9; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 92.25, 0.9; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 85.61, 0.78; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 84.15, 0.77; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 84.02, 0.77; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 81.56, 0.79; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.4, 0.45; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.19, 0.46; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.96, 0.47; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.9, 0.47; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.87, 0.44; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.86, 0.39; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 78.81, 0.4; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.77, 0.43; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.75, 0.47; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.7, 0.48; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.68, 0.4; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.49, 0.54; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.41, 0.42; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.09, 0.44; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.25, 0.22	94.68	11	N/A	N/A
